Export_country,Import_country,Nominal Value (SUM),Tons (SUM)
Sweden,Switzerland,27688856.566964168,12895.003374101188
Sweden,Syria,87478.818359375,197.7829971313478
Sweden,Taiwan,297659186.71270007,147677.5559637996
Sweden,Thailand,182627894.52679223,109245.9600039618
Sweden,Tunisia,342041.3703155518,276.6779983304441
Sweden,Turkey,476444915.1952796,629972.4237372864
Sweden,Ukraine,1870650.8190144303,1857.6581005577157
Sweden,United Arab Emirates,2515104.912361623,2009.7675474632076
Sweden,United Kingdom,822793599.9697448,679373.1995021736
Sweden,United States,2337823684.0,1514987.1150161584
Sweden,Uruguay,25641.870361328132,17.59999990463257
Sweden,Uzbekistan,6028.054371833806,6.2439324531179725
Sweden,Venezuela,96413.728515625,51.599998474121
Sweden,Vietnam,14619469.195939546,12776.068606501602
Sweden,Zambia,9.94499969482422,0.0130000002682209
Sweden,Zimbabwe,5.56799983978271,0.0049999998882412
Switzerland,Albania,16855.458984375,10.0
Switzerland,Algeria,5241.91796875,4.331
Switzerland,Australia,238702.7979879381,397.8993256320028
Switzerland,Austria,55140854.78887034,41122.44186189172
Switzerland,Belarus,13182851.00809002,6277.268477402307
Switzerland,Belgium,6277539.342540742,5670.335905008774
Switzerland,Bosnia and Herzegovina,106623.00940132141,205.93196454985826
Switzerland,Bulgaria,1248645.3966999059,914.9199044112645
Switzerland,Cameroon,54.6627311706543,0.152
Switzerland,Canada,20333.8737626076,55.0042263846524
Switzerland,Congo,100.51261138916,0.4
Switzerland,Croatia,472851.7378034596,347.7846387548275
Switzerland,Czech Republic,2227350.9411401753,1457.837959999525
Switzerland,Côte d'Ivoire,3063.80346679688,5.454
Switzerland,Denmark,476999.4913024907,710.8287250040108
Switzerland,Egypt,42675.5985107422,72.0280999755859
Switzerland,Estonia,1783.3087892532349,1.6384999999999998
Switzerland,France,54926454.09125829,45033.9031882759
Switzerland,Germany,552814785.1744385,457914.5739570232
Switzerland,Hungary,23807473.055801153,22246.764067004857
Switzerland,India,1920447.938185931,1098.021984035144
Switzerland,Indonesia,641111.3719692228,390.35598000001005
Switzerland,Iran,980628.47265625,429.503599975586
Switzerland,Ireland,3475078.356792448,2143.2184345776236
Switzerland,Israel,361.51230239868204,0.226
Switzerland,Italy,725277881.0192872,995407.0023793136
Switzerland,Kosovo,143633.2172966003,404.9440009482729
Switzerland,Latvia,400135.6569519043,222.28020169890408
Switzerland,Lebanon,55.6916923522949,0.1
Switzerland,Lithuania,23871.7734375,24.992
Switzerland,Luxembourg,13908.62475585938,10.44800007343293
Switzerland,Macedonia,147735.06102752688,143.16294732248372
Switzerland,Malaysia,57974.4246520996,42.5973000000119
Switzerland,Mexico,56.2809562683105,0.0296131831122726
Switzerland,Morocco,20822.3384399414,14.5290871668703
Switzerland,Netherlands,47824045.013009906,49485.84854950452
Switzerland,Nigeria,10.6826190948486,0.034398031847811
Switzerland,Pakistan,25.638286113739,0.0384860681151496
Switzerland,Panama,44716.59765625,19.829
Switzerland,Papua New Guinea,232.365997314453,0.1
Switzerland,Paraguay,600.4140625,0.52
Switzerland,Portugal,4237534.929465889,4506.130309777286
Switzerland,Russia,15308.2452850342,8.77903999987245
Switzerland,Rwanda,2473.716796875,8.0
Switzerland,San Marino,595575.69140625,516.0676523437501
Switzerland,Serbia,239964.52412414554,148.0674603714433
Switzerland,Slovakia,425756.1614868642,334.93967706893324
Switzerland,Slovenia,1253701.2530472276,1254.5257596033007
Switzerland,South Africa,6827.59333896637,3.5772625872029
Switzerland,South Korea,14.512167930603,0.0070160000007599
Switzerland,Spain,634187.2386016846,402.7445840587882
Switzerland,Sri Lanka,32513.390625,20.868
Switzerland,Sweden,1758810.2143592837,811.6669866709642
Switzerland,Thailand,88477.5599365234,42.1176359990835
Switzerland,Togo,12848.40234375,11.235
Switzerland,Ukraine,8.76808452606201,0.0111999998092651
Switzerland,United Kingdom,83809173.53210452,116171.16393705094
Switzerland,United States,6288715.0,9033.166442408785
Switzerland,Uruguay,5.05203580856323,0.0022799999713897
Taiwan,Algeria,96.5421905517578,0.0849664096757594
Taiwan,American Samoa,4617.23681640625,4.0
Taiwan,"Areas, nes., Spec Cat, Islands, Other",110932.90759277347,131.57702417860878
Taiwan,Argentina,2143149.574989319,1242.1866639015548
Taiwan,Australia,251570820.4118043,358040.0950183857
Taiwan,Austria,2737445.5416383753,3094.6162179384214
Taiwan,Azerbaijan,34659.3671875,40.0
Taiwan,Bahrain,13898.25671386719,6.20062217538738
Taiwan,Bangladesh,425507798.45953363,815427.8631945727
Taiwan,Barbados,21311.654296875,22.0
Taiwan,Belarus,328633.3125,209.0
Taiwan,Belgium,1142986738.014771,1378116.0572168594
Taiwan,Belize,1932.9666213989233,2.100003342075833
Taiwan,Bosnia and Herzegovina,28418.47509765625,13.0
Taiwan,Brazil,138052431.0,157809.32290423254
Taiwan,Brunei Darussalam,3412133.4104309087,4637.879309183223
Taiwan,Bulgaria,671765.744140625,559.6970021724703
Taiwan,Cambodia,7565347.164995195,8037.156469381477
Taiwan,Cameroon,877.711120605469,2.0
Taiwan,Canada,196993837.6542206,185507.05382456598
Taiwan,Chile,12788236.732513428,7388.731538384923
Taiwan,China (mainland),7054091626.961117,8854657.042529872
Taiwan,Colombia,4547327.546747208,2544.5692276990385
Taiwan,Congo,31245.99903869629,20.135968885931266
Taiwan,"Congo, D.R.",6675.583007812503,21.387120070756026
Taiwan,Costa Rica,34189817.11040878,49580.761235193466
Taiwan,Croatia,305718.6796875,297.5620040893553
Taiwan,Cuba,41907.703125,39.0
Taiwan,Cyprus,529596.6629638672,269.0020001530647
Taiwan,Czech Republic,707717.2442626951,308.76299795310547
Taiwan,Côte d'Ivoire,50961.47216796875,47.0
Taiwan,Denmark,3444426.697356224,3544.127547079921
Taiwan,Djibouti,54808441.43457031,93319.0
Taiwan,Dominican Republic,4863779.791320802,7155.0464260777
Taiwan,Ecuador,1207575.170898438,852.0
Taiwan,Egypt,42413381.61016846,30306.86768582691
Taiwan,El Salvador,76448.63610458375,75.85218736637738
Taiwan,Estonia,30058938.53497315,26112.667216284823
Taiwan,Ethiopia,393489.9140625,394.0
Taiwan,Fiji,5275828.852844239,7007.253458559002
Taiwan,Finland,12649506.495720861,10148.792252290807
Taiwan,France,43306892.85374404,36268.73198642289
Taiwan,French Polynesia,243996.8402709961,274.0
Taiwan,Germany,267602606.83422852,208352.4541600582
Taiwan,Greece,5075522.355636598,6414.263198646874
Taiwan,Guam,723551.4327926636,518.2069105045646
Taiwan,Guatemala,4379133.904731756,4596.838058782107
Taiwan,Guinea,3372608.158386231,4355.675615081008
Taiwan,Guinea-Bissau,269009.259765625,481.0
Taiwan,Haiti,4501.07470703125,3.0
Taiwan,Honduras,110660.87446594244,53.20884572986703
Taiwan,Hong Kong SAR,339296932.2322825,334130.415227512
Taiwan,Hungary,152237.22384643555,94.9866238317665
Taiwan,Iceland,5819.908203125,2.618
Taiwan,India,1085601140.3871768,1359649.8133730206
Taiwan,Indonesia,1738581984.1872709,2426203.290299328
Taiwan,Iran,29494610.644058235,15934.95836766311
Taiwan,Ireland,3365960.288241388,2036.0390898473936
Taiwan,Israel,4865984.112472536,4240.010883618937
Taiwan,Italy,1471556965.561646,1362139.5009991154
Taiwan,Jamaica,1091129.033203125,1021.0
Taiwan,Japan,3108885590.9649663,4543748.8325297255
Taiwan,Jordan,3437858.7585601816,1993.1672037801634
Taiwan,Kazakhstan,140487.6953125,65.0
Taiwan,Kenya,50596574.74694824,88576.76425561249
Taiwan,Kuwait,5165849.3683776865,6302.685371946082
Taiwan,Laos,10294.8896484375,6.0
Taiwan,Latvia,422535.0108947754,244.03182963968018
Taiwan,Lebanon,1150535.4243392944,994.0148251315908
Taiwan,Lesotho,651.579544067383,0.4302453147285742
Taiwan,Lithuania,1007277.5421142583,579.326380838181
Taiwan,Macao,161.441848754883,0.165034701498867
Taiwan,Madagascar,122750.37600708008,144.57678887644636
Taiwan,Malaysia,1373068161.139309,1655979.0644205594
Taiwan,Malta,9789861.149108887,6121.085257395467
Taiwan,Marshall Islands,14292.208686828615,11.642751701272543
Taiwan,Mauritius,4135272.724166871,3812.674357307981
Taiwan,Mexico,1385265323.087235,1381446.78988187
Taiwan,Micronesia,4022965.371864319,3060.798070374792
Taiwan,Montenegro,356613.2014160156,170.0
Taiwan,Morocco,1563063.8862304685,1324.3993981532005
Taiwan,Mozambique,1435883.94921875,2646.0
Taiwan,Myanmar,26524641.690795902,36781.09702449002
Taiwan,Netherlands,22403392.24842076,15615.068521265552
Taiwan,New Caledonia,8134430.6298828125,10190.0
Taiwan,New Zealand,45622946.17646253,37608.27407662818
Taiwan,Nicaragua,36136.68798828125,116.0
Taiwan,Nigeria,49474080.54003906,100832.78237771567
Taiwan,Northern Mariana Islands,1095892.5691833496,926.2374315909781
Taiwan,Norway,765591.6903686533,402.024
Taiwan,Oman,434642.4035644531,547.0
Taiwan,Pakistan,124014397.70867923,184360.05907652093
Taiwan,Palau,263656.8376922608,178.01042648653126
Taiwan,Panama,435295.0149230957,398.1405985454311
Taiwan,Papua New Guinea,5641866.233825684,6740.694188421478
Taiwan,Paraguay,25299.15454101562,14.775110562432376
Taiwan,Peru,8644839.352059372,10402.854545523347
Taiwan,Philippines,861189827.7422904,1321828.8217816777
Taiwan,Poland,51575444.87265591,37309.22882433215
Taiwan,Portugal,166654837.41673282,212566.18059627866
Taiwan,Qatar,953824.4485092163,486.03773077046077
Taiwan,Romania,6947000.020812988,4148.289412170419
Taiwan,Russia,72847377.42436984,39811.57022401483
Taiwan,Réunion,1227051.810546875,1647.0
Taiwan,Saint Lucia,6264.84375,7.0
Taiwan,Saint Vincent and the Grenadines,7766.087890625,4.0
Taiwan,Saudi Arabia,103703346.93294531,140146.87384362143
Taiwan,Senegal,17005.130401611335,14.4011163166674
Taiwan,Serbia,139483.98876953125,64.0
Taiwan,Singapore,457067576.9937706,571005.9587551024
Taiwan,Slovakia,2256908.1071777344,2016.493985891343
Taiwan,Slovenia,8920876.942199707,8307.269034147264
Taiwan,Solomon Islands,68209.18054199219,97.18123222053912
Taiwan,South Africa,11942813.235382082,11130.06290411481
Taiwan,South Korea,1435522740.0,1529963.4603739434
Taiwan,Spain,602714002.2677537,743160.2549083384
Taiwan,Sri Lanka,70470917.46972656,141543.83714411975
Taiwan,Sudan,1065090.489257813,1410.0
Taiwan,Swaziland,866.0579414367685,0.5698244805005859
Taiwan,Sweden,70185803.0270593,60271.63027339577
Taiwan,Switzerland,77311082.66808748,64147.40134750709
Taiwan,Syria,389928.06677246094,330.6126142521698
Taiwan,Tanzania,849443.384765625,1520.0
Taiwan,Thailand,2237544728.594544,2546772.9871737733
Taiwan,Togo,29428.17578125,42.0
Taiwan,Trinidad and Tobago,1694551.2867736812,2185.452232358991
Taiwan,Tunisia,513375.1247558594,435.0915300057439
Taiwan,Turkey,341251077.26260215,231252.18514430753
Taiwan,Uganda,23010.353515625,35.0
Taiwan,Ukraine,3883451.056030274,2854.0
Taiwan,United Arab Emirates,117703881.39157112,164652.65213624813
Taiwan,United Kingdom,222119335.00576785,184698.8964180675
Taiwan,United States,1418918163.0,1226762.2599028365
Taiwan,Uruguay,153889.2535400391,123.0
Taiwan,Uzbekistan,7326046.847656252,10172.0
Taiwan,Vanuatu,106467.12524414062,133.0
Taiwan,Vietnam,1462393746.9864583,2097857.2323091915
Taiwan,Western Samoa,25935.75,35.0
Taiwan,Yemen,22599087.16015625,21814.0
Taiwan,Zambia,846690.6875,1401.0
Tanzania,China (mainland),120730.0,264.40000000000003
Tanzania,Egypt,768991.0,370.328
Tanzania,France,3725.2484607696547,4.153405455688972
Tanzania,Georgia,398014.6875,244.209999084472
Tanzania,India,1248961.58203125,1895.1339999999998
Tanzania,Indonesia,339748.0,216.4
Tanzania,Iran,503896.0,511.175
Tanzania,Italy,9860816.0625,7302.357
Tanzania,Kenya,262149.8125,226.242
Tanzania,Netherlands,747061.640625,867.789016723633
Tanzania,South Africa,596.3285626620059,0.27322999995946873
Tanzania,Switzerland,1278.698791503907,0.989999969482421
Thailand,Australia,7122811.403686524,7217.097180515732
Thailand,Austria,3200.697347164155,2.155687333967908
Thailand,Bangladesh,13414253.704877855,29743.646949124224
Thailand,Belgium,2768396.5282173157,1776.8002844184489
Thailand,Belize,20397.59765625,10.91
Thailand,Bolivia,71346.0,101.472
Thailand,Brazil,6274167.0,3998.5123368405825
Thailand,Brunei Darussalam,21069.866088867188,24.5
Thailand,Cambodia,47530889.109528184,50902.846921484364
Thailand,Canada,1621708.3322157862,2684.7568772232175
Thailand,Chile,274875.09716796875,248.5274870818953
Thailand,China (mainland),285895203.5173521,467953.9233033493
Thailand,Colombia,223071.39453125,122.36599999999999
Thailand,Costa Rica,15781.0395507813,7.72756005859375
Thailand,Croatia,39576.55480957031,46.71099999547006
Thailand,Czech Republic,1630714.2993698118,940.4994207334735
Thailand,Denmark,322975.7917280197,170.3326091141167
Thailand,Djibouti,3468377.0,4980.52
Thailand,Ecuador,27294.080078125,27.0
Thailand,Egypt,23340964.246529937,19604.654441150615
Thailand,Ethiopia,55696.19921875,92.39
Thailand,France,329505.46924138075,266.8361043758944
Thailand,Germany,748883.6090087891,361.3999973312018
Thailand,Greece,124622.08203125,80.568000793457
Thailand,Honduras,9343.080078125,4.105
Thailand,Hong Kong SAR,2231348.2275096932,1488.0376164372544
Thailand,Iceland,562.631469726563,0.325
Thailand,India,61783801.14694994,65130.12368548919
Thailand,Indonesia,298895465.4160156,322886.6823707946
Thailand,Iran,213517.9978561401,109.54793525778908
Thailand,Ireland,1811.108863830564,0.876
Thailand,Israel,4.99281597137451,0.0103329608927259
Thailand,Italy,92483.66430664062,70.87125104342577
Thailand,Japan,6370402.0227050735,3105.122623899727
Thailand,Jordan,58022.66128444672,52.20259688077802
Thailand,Kazakhstan,87962.0390625,70.0
Thailand,Kenya,59763.544921875,101.74
Thailand,Kuwait,45315.96355962753,54.004
Thailand,Laos,77862560.38227487,79038.31355012515
Thailand,Lebanon,17227.23828125,24.0
Thailand,Madagascar,10067.523132324222,8.451
Thailand,Malaysia,167248215.5118109,200402.23141868954
Thailand,Maldives,688061.5367224218,760.5313747824091
Thailand,Malta,13.4910001754761,0.0099999997764825
Thailand,Mayotte,231.477676391602,0.1
Thailand,Mexico,15437562.911447052,9779.005813659396
Thailand,Moldova,98.3656463623047,0.052
Thailand,Myanmar,161034363.31603253,136597.07122119874
Thailand,Netherlands,2387026.9493026733,1291.175161057429
Thailand,New Caledonia,273.072387695313,0.292
Thailand,New Zealand,2551050.782475472,2519.213129732907
Thailand,Nigeria,154121.46484375,203.0
Thailand,Norway,125.587425231934,0.054
Thailand,Oman,966612.774082184,1384.429
Thailand,Pakistan,11422930.485666279,21167.79560136988
Thailand,Papua New Guinea,11994.19165039063,11.406
Thailand,Philippines,448785771.1401367,793863.623323412
Thailand,Poland,130964.07064819332,66.0595688210721
Thailand,Portugal,370.4917964935302,0.2682671824800704
Thailand,Qatar,91088.71876144409,104.9443901436271
Thailand,Romania,176.013702392578,0.200000002980232
Thailand,Russia,809258.9991455078,454.541
Thailand,Réunion,19.7978019714355,0.023
Thailand,Saudi Arabia,2257151.1513535976,2837.6588236328603
Thailand,Senegal,20477.46228027344,69.04
Thailand,Seychelles,7013.905456542969,15.5066050758647
Thailand,Singapore,44664151.91654888,41312.204372478496
Thailand,Slovakia,12494.60290527345,6.034999966621399
Thailand,Slovenia,979658.689453125,477.369000911713
Thailand,Solomon Islands,15574.2294921875,7.124
Thailand,South Africa,4067008.299697399,2745.942361602882
Thailand,South Korea,44648298.0,33782.94180124065
Thailand,Spain,16739782.981880188,12366.36055000037
Thailand,Sri Lanka,521150.3421926499,455.323
Thailand,Swaziland,178.647735595703,0.15
Thailand,Sweden,28476.768785715103,15.652000091737102
Thailand,Switzerland,176046.84843635562,85.61649396541976
Thailand,Syria,13765.33984375,11.048
Thailand,Taiwan,168995746.7308274,258216.7915924861
Thailand,Togo,35195.45190429688,27.281
Thailand,Turkey,5169072.82371843,3476.5714717619903
Thailand,Ukraine,6257.6999511718805,2.8099999999999996
Thailand,United Arab Emirates,6764679.756026626,8937.27987558393
Thailand,United Kingdom,2414706.0927734384,1291.7178620254972
Thailand,United States,316174476.0,317759.0601805664
Thailand,Vietnam,346352326.6003455,378503.00263488444
Thailand,Yemen,74696.015625,40.951
Togo,Côte d'Ivoire,20618.52734375,28.0
Togo,Ghana,62786.21615982056,80.01
Togo,India,33092.0546875,80.0
Togo,United States,84647.0,48.2829950735844
Tokelau,Belarus,3600.0,3.472
Tokelau,Ecuador,27522.41064453125,16.32249590330063
Tokelau,France,3663.45043945313,4.958999991416931
Tokelau,South Africa,381247.59765625,663.32
Tokelau,Venezuela,1494.0,2.658
Tunisia,Algeria,6345522.963424683,5725.476000000001
Tunisia,Belgium,155944.50547027594,159.04139162448257
Tunisia,Canada,79.6315078735352,0.116
Tunisia,China (mainland),125669.0,329.72
Tunisia,Côte d'Ivoire,14441.781747817979,15.849
Tunisia,France,25378718.174016964,31625.075394036587
Tunisia,Germany,5391.099853515631,5.29999995231628
Tunisia,Greece,10035.0249023438,10.8710000514984
Tunisia,India,192639.0234375,355.32
Tunisia,Indonesia,93405.0,129.255
Tunisia,Italy,113309294.98181154,125584.34408198393
Tunisia,Morocco,34798.88899993897,22.09103499918837
Tunisia,Poland,34150505.25390625,36113.03912925722
Tunisia,Portugal,6144180.0,7561.309875488299
Tunisia,Qatar,2344.64013671875,9.5
Tunisia,Senegal,681934.9962158203,880.054
Tunisia,Singapore,20843.212890625,24.2399997711182
Tunisia,Spain,3770838.314453125,5541.075
Tunisia,Sweden,98.2731018066406,0.0703196312932198
Tunisia,Switzerland,154497.01953125,136.54
Tunisia,Turkey,47993.897767066956,40.82
Tunisia,United Kingdom,62450252.78125,68829.44599705553
Turkey,Afghanistan,753248.1610908515,610.3794640275861
Turkey,Albania,37279341.51251388,39310.70224696571
Turkey,Algeria,421361048.3615399,703895.1302463362
Turkey,Angola,810327.4949340819,805.4191121061071
Turkey,Antigua and Barbuda,9125.443359375,6.603
Turkey,"Areas, nes., Spec Cat, Islands, Other",1140919.2052764897,851.498594766223
Turkey,Argentina,2404254.10305357,3932.1778236110877
Turkey,Aruba,439997.02655887627,441.134
Turkey,Australia,917217.3060913086,1891.0792050995587
Turkey,Austria,74998302.8198444,75645.12488859422
Turkey,Azerbaijan,98314070.31118011,95966.9827499129
Turkey,Bahamas,13647.17883300781,9.326
Turkey,Bahrain,702654.7388706205,819.4259999999999
Turkey,Bangladesh,58535077.70990088,108360.36538742704
Turkey,Barbados,5.88399982452393,0.003
Turkey,Belarus,1845986.64001751,1141.219483046528
Turkey,Belgium,405127576.3021488,497450.57390944584
Turkey,Belize,657508.076171875,785.995
Turkey,Benin,123062.72335338593,119.512
Turkey,Bolivia,65362.3297958374,72.24499999999999
Turkey,Bosnia and Herzegovina,23337247.0486834,24593.817111711112
Turkey,Brazil,14979583.0,10593.609807069111
Turkey,British Virgin Islands,6503.6171875,7.048
Turkey,Brunei Darussalam,109696.22736620903,81.25061149197396
Turkey,Bulgaria,292478420.2112886,283049.0016814803
Turkey,Burkina Faso,101838.68475294109,163.01653944966102
Turkey,Burundi,16.9316005706787,0.017
Turkey,Cambodia,1266.809749603274,1.08
Turkey,Cameroon,25672796.394866515,38983.851119944855
Turkey,Canada,179185478.4009219,216418.266852532
Turkey,Cape Verde,13619.197265625,13.795
Turkey,Central African Republic,54019.24493408203,54.93899999999999
Turkey,Chad,1241.2195436954548,2.327
Turkey,Chile,12893580.64942169,22255.605
Turkey,China (mainland),98397995.53391458,152344.69647364874
Turkey,Colombia,25700492.296188354,35829.919440417914
Turkey,Comoros,30245.281730651863,26.729000000000003
Turkey,Congo,1865110.5174303055,3398.8050000000003
Turkey,"Congo, D.R.",324206.068431854,275.1113842870779
Turkey,Costa Rica,3695545.380879402,3262.952819609957
Turkey,Croatia,8828581.757855894,6750.902485721081
Turkey,Cuba,3070541.713468551,3250.056
Turkey,Cyprus,42227016.003730774,51464.786355869604
Turkey,Czech Republic,8840926.490661386,5460.292732333204
Turkey,Côte d'Ivoire,6258025.907706261,8835.344275788913
Turkey,Denmark,1732119.8093383315,1662.8812692388071
Turkey,Djibouti,4598829.78710103,10443.484885943266
Turkey,Dominican Republic,143837522.2089853,217508.01424432613
Turkey,Ecuador,17218671.59510231,32176.865
Turkey,Egypt,775964624.7162358,1203962.4248409758
Turkey,El Salvador,34385840.08051682,73129.85661074813
Turkey,Equatorial Guinea,272789.88609313976,286.4955226089362
Turkey,Estonia,751535.7708363531,729.0749270049781
Turkey,Ethiopia,86032098.55937006,171040.54282310483
Turkey,Faroe Islands,279.2818069458,0.3
Turkey,Fiji,3.21329998970032,0.002
Turkey,Finland,11664347.831176758,8916.529096645025
Turkey,France,94131458.88912104,116637.6200619006
Turkey,French Polynesia,56.7206001281738,0.067
Turkey,Gabon,530779.2508296967,513.8767397562709
Turkey,Gambia,96283.2255897522,120.68621131329759
Turkey,Gaza Strip,316646.43673515326,485.364
Turkey,Georgia,65596504.169689186,80577.64849357864
Turkey,Germany,460847269.8201904,407169.03982760635
Turkey,Ghana,2806286.813120842,3610.814812746507
Turkey,Greece,259347754.22054103,321968.7797040986
Turkey,Guatemala,49592909.69602871,103088.30974945854
Turkey,Guinea,1606803.77026844,1750.8630846468518
Turkey,Guinea-Bissau,19057.029296875,21.94
Turkey,Guyana,645627.64453125,769.607
Turkey,Haiti,1524244.94921875,2084.75
Turkey,Honduras,16811796.22650147,34473.957
Turkey,Hong Kong SAR,868244.5646362305,672.7591298116918
Turkey,Hungary,27416869.923248284,20616.57815285184
Turkey,Iceland,112085.15822601318,75.742
Turkey,India,30428213.27786541,32241.909995263035
Turkey,Indonesia,42514448.909267165,98692.84462048153
Turkey,Iran,213594452.1904969,204790.85291802467
Turkey,Iraq,362589814.04966736,423198.4670325776
Turkey,Ireland,3342287.0758457193,2293.4380521141265
Turkey,Israel,195551638.14445788,239200.8693621321
Turkey,Italy,1532489236.989502,1790411.4819762623
Turkey,Jamaica,4184355.2887706757,4334.644
Turkey,Japan,3267934.9798584045,2820.2499355564028
Turkey,Jordan,15100739.092746735,25645.10950573782
Turkey,Kazakhstan,1552331.9181504254,1130.268726222741
Turkey,Kenya,18048502.900242805,36537.53672273165
Turkey,Kosovo,11062584.804773333,13133.182021280682
Turkey,Kuwait,8459915.355841639,9694.869309795837
Turkey,Kyrgyzstan,347751.76444625854,328.2680799247002
Turkey,Latvia,21236445.14299059,17866.072855958962
Turkey,Lebanon,24124328.94429254,26726.909942745817
Turkey,Liberia,829991.854774952,727.8958339443764
Turkey,Libya,100802816.53114823,163041.19165615048
Turkey,Lithuania,7690066.49035263,6748.986944800961
Turkey,Luxembourg,370374.05906963354,204.5249975969781
Turkey,Macao,9.71679973602295,0.005
Turkey,Macedonia,19043974.35993577,16327.907028820053
Turkey,Madagascar,25851.387268066406,24.35531668176983
Turkey,Malawi,1002.755516052247,4.008
Turkey,Malaysia,12636820.347418785,24220.0297879613
Turkey,Maldives,84550.72169113159,82.86559924237724
Turkey,Mali,226739.26719951638,180.77300695254434
Turkey,Malta,868664.1608524323,970.3139456137563
Turkey,Marshall Islands,4184.8029952049255,4.024
Turkey,Mauritania,2871463.3510675468,6077.052224362881
Turkey,Mauritius,420825.2679615021,395.944
Turkey,Mayotte,19948.831304550178,24.28
Turkey,Mexico,71524847.82938862,103960.84791787287
Turkey,Moldova,3601005.0176739697,4457.572307490938
Turkey,Mongolia,57669.121658325195,31.131
Turkey,Montenegro,935206.4921875001,904.3027172219236
Turkey,Morocco,1157360558.3213081,2155259.25694294
Turkey,Mozambique,419793.3539257051,472.2027192348661
Turkey,Myanmar,40606.85009765625,23.353
Turkey,Namibia,602.301986694336,0.56
Turkey,Nepal,145.79460144043,0.11
Turkey,Netherlands,39697769.23605538,32782.79734324245
Turkey,New Caledonia,1598.87524414063,3.0
Turkey,New Zealand,200328.7303161621,167.618
Turkey,Nicaragua,35576.796875,54.06
Turkey,Niger,269529.2996196747,144.56300000000002
Turkey,Nigeria,12418324.609898921,22968.684506892867
Turkey,Norway,9790254.365219124,6319.74812095249
Turkey,Oman,25244799.645466805,44915.74716069548
Turkey,"Other Europe, nes.",7012426.318122864,6187.463203625415
Turkey,Pakistan,12573957.567167759,22578.08856875784
Turkey,Panama,54848.09275269508,76.498
Turkey,Papua New Guinea,53326.78472185135,42.589
Turkey,Paraguay,16781568.211256035,22175.82255527388
Turkey,Peru,357435783.7496872,595200.7029403718
Turkey,Philippines,40087936.514008045,55011.961991497345
Turkey,Poland,137429980.36850643,107738.21643547816
Turkey,Portugal,88453897.55314258,113180.28814223806
Turkey,Qatar,5019041.484509708,5117.486031050479
Turkey,Romania,903859079.1615676,1112552.526024077
Turkey,Russia,121526190.46943666,87287.07506600363
Turkey,Rwanda,136964.82095384598,89.67634300881132
Turkey,Saint Helena,706.080017089844,0.377
Turkey,Saint Lucia,80977.35414123535,75.47500000000001
Turkey,Saudi Arabia,482048425.7099051,950266.4126295011
Turkey,Senegal,30844853.24631978,47393.415696151525
Turkey,Serbia,37915787.90765381,28213.13541231645
Turkey,Seychelles,6950.956878662115,5.591
Turkey,Sierra Leone,245646.99775886536,166.52054104145918
Turkey,Singapore,4145543.3131132126,3608.2256037589304
Turkey,Slovakia,8138741.382027626,4207.599
Turkey,Slovenia,52326897.03126432,27249.64390485509
Turkey,Somalia,169765.69223105907,140.33700000000002
Turkey,South Africa,23911371.041552078,31180.002949417547
Turkey,South Korea,4860354.0,3121.5262532914458
Turkey,South Sudan,143312.46149873734,114.666
Turkey,Spain,692735920.6156409,977080.1770223189
Turkey,Sri Lanka,46632118.79060364,97403.38299999999
Turkey,Sudan,5307594.293887139,6556.577103916237
Turkey,Suriname,2002332.183534622,2058.5339999999997
Turkey,Sweden,33128848.47265638,19682.000567992294
Turkey,Switzerland,2945817.0301322937,1900.4051005113936
Turkey,Syria,25105925.57580185,26512.675370210643
Turkey,Taiwan,92913027.55969286,166627.02938885777
Turkey,Tajikistan,1044430.3036537177,1029.2023801763946
Turkey,Tanzania,5648613.373172996,3881.925366245901
Turkey,Thailand,60963294.72425461,110526.70596936194
Turkey,Togo,1762513.6479854584,2747.506
Turkey,Trinidad and Tobago,9995893.847221375,11294.216
Turkey,Tunisia,451086006.6705305,896946.0789460147
Turkey,Turkmenistan,23322487.04456329,20975.784734156812
Turkey,Uganda,61977.00188732146,60.123
Turkey,Ukraine,171583950.67169908,201314.00840611244
Turkey,United Arab Emirates,56815984.10257243,86574.40126728485
Turkey,United Kingdom,229559565.94030768,265375.1994639798
Turkey,United States,821203143.0,1113456.8951642546
Turkey,Uruguay,108423.3321533203,136.1476773106494
Turkey,Uzbekistan,9464060.86618519,7501.769435546057
Turkey,Venezuela,72329.36485433578,83.17999999999999
Turkey,Vietnam,3543031.0338830957,2649.45439283976
Turkey,Yemen,911458.3243713379,1059.0418587959537
Turkey,Zambia,27888.262100219727,32.761
Turkey,Zimbabwe,1.97979998588562,0.001
Turkmenistan,Georgia,110976.48828125,142.1650009155273
Turkmenistan,Turkey,212135.41015625,141.275
Uganda,Austria,31119.4921875,44.9000015258789
Uganda,India,1078.92858886719,0.5
Uganda,Kenya,18968764.47295952,31929.351302734372
Ukraine,Afghanistan,152.029998779297,0.17
Ukraine,Albania,34760564.36425781,57017.866
Ukraine,Algeria,1083042431.8242188,2443493.702
Ukraine,Angola,3421712.0625,5205.22
Ukraine,Argentina,51397607.115722656,41790.926
Ukraine,Armenia,17692905.34664917,31810.252
Ukraine,Australia,12004899.833984375,12353.55501484871
Ukraine,Austria,120261645.59636307,134171.77247804048
Ukraine,Azerbaijan,5906130.24615097,6642.258287901905
