Export_country,Import_country,Year,Quarter,Month,Nominal Value (SUM),Tons (SUM),Price,Period
Thailand,Spain,2013,4,33,162558.58203125,80.0,6125.8701171875,4
Thailand,Spain,2014,1,4,163383.921875,80.0,4084.598046875,5
Thailand,Spain,2014,2,15,120166.658531189,60.001999999999995,6008.135756245544,6
Thailand,Spain,2014,3,16,154272.234375,80.0,3856.805859375,7
Thailand,Spain,2014,4,22,74003.9921875,40.0,3700.199609375,8
Thailand,Spain,2015,1,6,132143.9453125,80.0,4928.8982421875,9
Thailand,Spain,2015,2,15,129788.19140625,80.0,4855.23857421875,10
Thailand,Spain,2015,3,24,131266.025390625,80.0,4903.33173828125,11
Thailand,Spain,2015,4,33,95208.646484375,60.0,4760.43232421875,12
Thailand,Spain,2016,1,6,127713.3671875,80.0,4779.8185546875,13
Thailand,Spain,2016,2,15,125514.869140625,80.0,4714.93779296875,14
Thailand,Spain,2016,3,16,62432.970703125,40.0,3121.64853515625,15
Thailand,Spain,2016,4,21,92834.611328125,60.0,3074.05947265625,16
Thailand,Spain,2017,1,4,89887.1875,60.0,2995.9505859375004,17
Thailand,Spain,2017,2,15,136175.8654174805,84.15,4835.087421806711,18
Thailand,Spain,2017,3,8,33847.08203125,20.0,1692.3541015625,19
Thailand,Spain,2017,4,21,150325.31640625,88.0,3414.3994954427085,20
Thailand,Spain,2018,1,6,185651.8828125,105.0,5299.905490451389,21
Thailand,Spain,2018,2,15,184255.546875,105.0,5225.2724459134615,22
Thailand,Spain,2018,3,24,199313.51953125,110.0,5395.725455729167,23
Thailand,Spain,2018,4,21,68690.81640625,40.0,3434.5408203125,24
Thailand,Spain,2019,1,6,135920.78515625,80.0,5087.8322265625,25
Thailand,Spain,2019,2,15,168120.53125,100.0,5039.7662109375,26
Thailand,Spain,2019,3,24,139700.05078125,84.0,4973.3255859375,27
Thailand,Spain,2019,4,33,132775.63671875,80.0,4981.7251953125,28
Thailand,Spain,2020,1,6,127721.4284286499,80.00094999998811,4849.585482720217,29
Thailand,Spain,2020,2,5,30744.0078125,20.0,1537.200390625,30
Thailand,Spain,2020,3,8,32289.84765625,20.0,1614.4923828125,31
Thailand,Spain,2020,4,33,132636.8828125,80.0186000003815,4962.920748046149,32
Thailand,Spain,2021,1,6,108117.27734375,60.0,5405.8638671875,33
Thailand,Spain,2021,2,9,107868.41015625,60.0,3600.6029296875,34
Thailand,Spain,2021,3,15,80724.6953125,40.0,4036.2347656250004,35
Thailand,Spain,2021,4,11,11142800.46875,9271.025,1201.8952023913214,36
Thailand,Spain,2022,1,6,129785.60546875,60.0,6489.2802734375,37
Thailand,Spain,2022,2,4,84726.8515625,40.0,2118.1712890625,38
Thailand,Spain,2022,3,7,39976.703125,20.44,1955.807393590998,39
Thailand,Spain,2022,4,33,254513.5295028687,125.438,5796.034674027683,40
Thailand,Spain,2023,1,5,133524.59375,75.286,3552.8801327013543,41
Thailand,Spain,2023,2,15,407231.38671875,192.0,6119.263637907608,42
Thailand,Spain,2023,3,24,370688.462890625,186.0,5787.106846992925,43
Thailand,Sweden,2018,1,2,62.9339981079102,0.046000000089407,1368.130390991082,21
Thailand,Sweden,2020,4,10,28410.3046875,15.6040000915527,1820.706518893194,32
Thailand,Sweden,2021,3,8,3.53010010719299,0.0020000000949949,1765.0499697611224,35
Thailand,Taiwan,2013,1,6,989415.6702880859,1192.0,2494.2687975238928,1
Thailand,Taiwan,2013,2,15,997572.0149688721,1189.102996240208,2516.3284549703667,2
Thailand,Taiwan,2013,3,24,1168538.83203125,1410.361697718032,2468.769707895931,3
Thailand,Taiwan,2013,4,33,1314499.679931641,1634.0,2419.6265643383126,4
Thailand,Taiwan,2014,1,6,1177927.997314454,1387.0,2539.4277672461194,5
Thailand,Taiwan,2014,2,15,764848.456542969,896.0,2522.322003298707,6
Thailand,Taiwan,2014,3,24,1117576.34375,1422.0,2359.378962545028,7
Thailand,Taiwan,2014,4,33,1033444.731201172,1379.0,2272.723722378979,8
Thailand,Taiwan,2015,1,6,972970.960449219,1330.238046315897,2193.6645579690676,9
Thailand,Taiwan,2015,2,15,735681.64932251,984.2063334020411,2240.8653637598813,10
Thailand,Taiwan,2015,3,24,744508.743286133,1036.048273667941,2164.9548293528046,11
Thailand,Taiwan,2015,4,33,586410.567871094,852.386013450661,2024.2202815920505,12
Thailand,Taiwan,2016,1,6,348898.8481750485,559.1744107207389,1959.342322770909,13
Thailand,Taiwan,2016,2,15,386509.255371094,594.970389823295,1948.396140596898,14
Thailand,Taiwan,2016,3,24,353182.08203125,591.0,1874.6762510666617,15
Thailand,Taiwan,2016,4,33,292467.8039550781,424.0,2052.687465329258,16
Thailand,Taiwan,2017,1,6,537412.319152832,667.120344601921,2651.16924223101,17
Thailand,Taiwan,2017,2,15,521996.399902344,779.914680700525,2038.1820086473078,18
Thailand,Taiwan,2017,3,24,713066.868713379,1153.574479326819,2039.7619177890974,19
Thailand,Taiwan,2017,4,33,3024823.201293945,4880.46372867603,2717.3146277160863,20
Thailand,Taiwan,2018,1,6,2841977.934936522,4444.287316644185,2468.571640612648,21
Thailand,Taiwan,2018,2,15,3012586.28955078,4756.0,2631.4366378084205,22
Thailand,Taiwan,2018,3,24,4106805.442443848,5892.448346075675,2388.9247788256644,23
Thailand,Taiwan,2018,4,33,9160304.580154419,15716.38088340556,1795.8840190413566,24
Thailand,Taiwan,2019,1,6,4114699.008850095,6360.007572210079,2103.312348680448,25
Thailand,Taiwan,2019,2,15,5267149.537414548,10489.307853686603,2280.5159290232214,26
Thailand,Taiwan,2019,3,24,2257705.155761715,4045.233333084573,1992.1643032845113,27
Thailand,Taiwan,2019,4,33,1308340.348144531,2042.0,2397.4536493985293,28
Thailand,Taiwan,2020,1,6,173885.6482887268,224.678313714144,2772.443604641447,29
Thailand,Taiwan,2020,2,15,256089.9373779298,322.54734598577113,2408.0238123904633,30
Thailand,Taiwan,2020,3,24,986571.949951172,1825.222482979357,2196.2609919482156,31
Thailand,Taiwan,2020,4,33,913447.5390625,1726.0,2157.1635632271627,32
Thailand,Taiwan,2021,1,6,11837304.684448246,21370.2554749958,1977.5378308506083,33
Thailand,Taiwan,2021,2,15,12491200.632141111,19849.17265505073,2274.390338366923,34
Thailand,Taiwan,2021,3,24,22203702.802673377,32388.046366914063,2768.9596944584973,35
Thailand,Taiwan,2021,4,33,31528243.502796233,45577.0146329423,2101.0617851061006,36
Thailand,Taiwan,2022,1,6,20437070.135925267,29995.38309276692,3077.0362338813075,37
Thailand,Taiwan,2022,2,15,7350624.597290039,9886.250895892774,3833.150705321639,38
Thailand,Taiwan,2022,3,15,2967426.0205688477,3983.8541977097357,2057.743765419243,39
Thailand,Taiwan,2022,4,33,2930399.054321285,5199.14746718531,3633.4649784752355,40
Thailand,Taiwan,2023,1,6,453037.9931640625,334.0,4504.692947833621,41
Thailand,Taiwan,2023,2,15,3170293.0927734426,5102.991966598407,4512.2990924910055,42
Thailand,Taiwan,2023,3,24,1445128.41723633,2324.0,3583.1363018784177,43
Thailand,Ukraine,2015,3,15,1478.820007324219,0.6839999999999999,4335.858119930233,11
Thailand,Ukraine,2015,4,33,4131.269958496099,1.842,6720.51189150799,12
Thailand,Ukraine,2016,1,2,647.609985351563,0.284,2280.316849829447,13
Thailand,United Kingdom,2013,2,5,39205.75,22.731,1724.7701376974176,2
Thailand,United Kingdom,2014,2,5,287467.53125,136.956,2098.977271897544,6
Thailand,United Kingdom,2015,4,11,538303.3125,242.588,2219.002228057447,12
Thailand,United Kingdom,2016,1,5,161634.2886962891,94.02600000000001,3344.0486501285177,13
Thailand,United Kingdom,2016,2,9,211444.3125,106.579,4105.38521963886,14
Thailand,United Kingdom,2016,3,16,87058.3631591797,63.843999999999994,2724.9671034240446,15
Thailand,United Kingdom,2016,4,22,57441.892578125,37.574,3105.354701110693,16
Thailand,United Kingdom,2017,1,6,186181.6342773438,118.449,5082.135945738526,17
Thailand,United Kingdom,2017,2,15,110710.236328125,71.959,4579.760652484623,18
Thailand,United Kingdom,2017,3,17,58327.5576171875,39.18,2983.1418060357983,19
Thailand,United Kingdom,2017,4,21,256668.027587891,143.433,3739.2151584917483,20
Thailand,United Kingdom,2018,1,3,133763.252929688,67.68900000000001,3059.5615638828317,21
Thailand,United Kingdom,2019,1,1,40500.5859375,25.0,1620.0234375,25
Thailand,United Kingdom,2019,2,11,104021.201171875,52.611,3790.395939654708,26
Thailand,United Kingdom,2019,4,10,1460.51098632813,1.0,1460.51098632813,28
Thailand,United Kingdom,2022,2,6,5578.2783203125,3.82886202549722,1456.9024120392792,38
Thailand,United Kingdom,2023,1,3,35019.4375,17.0,2059.966911764706,41
Thailand,United Kingdom,2023,2,5,50625.43359375,25.0,2025.01734375,42
Thailand,United Kingdom,2023,3,7,49294.4858398438,22.27,2213.49285315868,43
Thailand,United States,2013,1,2,66429.0,32.79,2025.892040256176,1
Thailand,United States,2013,2,15,511174.0,358.1,4554.7425306965115,2
Thailand,United States,2013,3,24,640917.0,451.625,4650.967088809643,3
Thailand,United States,2013,4,33,2174553.0,1401.54,4601.211767565197,4
Thailand,United States,2014,1,4,309509.0,150.36,4085.039570900824,5
Thailand,United States,2014,2,15,553885.0,389.23,4616.49956668742,6
Thailand,United States,2014,3,24,576502.0,287.97200000000004,6010.459662860257,7
Thailand,United States,2014,4,23,406806.0,180.36,4465.100292990759,8
Thailand,United States,2015,1,5,168248.0,73.44,4581.917211328975,9
Thailand,United States,2015,2,15,932012.0,697.55019391644,3927.13975963088,10
Thailand,United States,2015,3,24,860493.0,617.256055087988,4597.448135199,11
Thailand,United States,2015,4,33,1087491.0,653.205,5219.9175537419505,12
Thailand,United States,2016,1,6,2893464.0,5219.3460000000005,4568.352264590256,13
Thailand,United States,2016,2,15,2935180.0,5670.451130535708,4676.274579404705,14
Thailand,United States,2016,3,24,8191984.0,17664.856,2077.5381113622684,15
Thailand,United States,2016,4,33,6265965.0,9543.911038149467,3873.039575022236,16
Thailand,United States,2017,1,6,16288204.0,24101.648,2039.2159976440898,17
Thailand,United States,2017,2,15,19970234.0,27396.283,2146.667673695586,18
Thailand,United States,2017,3,24,12802968.0,16383.399,2948.43257673967,19
Thailand,United States,2017,4,33,12001088.0,15332.25917368018,2400.1791200504476,20
Thailand,United States,2018,1,6,12206005.0,15673.96768338102,2340.3140750772427,21
Thailand,United States,2018,2,15,13301942.0,17562.641959363315,3302.846945833117,22
Thailand,United States,2018,3,24,7968068.0,9345.771,2863.4668725159254,23
Thailand,United States,2018,4,33,12952179.0,14054.793,3431.464799697364,24
Thailand,United States,2019,1,6,10887466.0,11164.297,3128.601452797834,25
Thailand,United States,2019,2,15,18075234.0,17969.273,3451.5548337443433,26
Thailand,United States,2019,3,24,16635828.0,17089.25938561591,2943.9419238434343,27
Thailand,United States,2019,4,33,6112874.0,5601.904495480413,4677.7183703242135,28
Thailand,United States,2020,1,4,3111048.0,1543.2505210405511,4023.0255146893096,29
Thailand,United States,2020,2,11,1624402.0,946.7950840922449,3124.221151548796,30
Thailand,United States,2020,3,24,3416114.0,1884.225795715379,5540.859856655964,31
Thailand,United States,2020,4,33,4491915.0,2482.915504648236,5676.202444979679,32
Thailand,United States,2021,1,6,3644099.0,1820.332431705252,5956.07779170032,33
Thailand,United States,2021,2,15,5281387.0,3105.205762050498,5098.38299027937,34
Thailand,United States,2021,3,24,6963968.0,5862.476295332826,4682.5731227438355,35
Thailand,United States,2021,4,33,27223477.0,19375.23719357307,4255.012299592597,36
Thailand,United States,2022,1,6,15984495.0,10684.28321462731,5283.430770178063,37
Thailand,United States,2022,2,15,13455367.0,6723.58070160673,6195.459560316345,38
Thailand,United States,2022,3,9,6214279.0,3977.70905355777,1562.275902115511,39
Thailand,United States,2022,4,33,13689182.0,7853.8656057611515,6156.027216922794,40
Thailand,United States,2023,1,6,4866642.0,2316.76154475899,6205.60135041196,41
