,Export_country,Import_country,Month,Year,Nominal Value (SUM),Tons (SUM),Price,log_Price
6456,Switzerland,Chile,3,2013,2310.3740234375,0.0032309999465942,715064.704929147,13.480128313985992
6457,Switzerland,Taiwan,3,2013,2625.18487548828,0.003841999977827,683286.0204681762,13.434668821710142
6458,Switzerland,Singapore,3,2013,3262.20166015625,0.0040339999198913,808676.6794591569,13.603154461595231
6459,Switzerland,Moldova,3,2013,230.297912597656,0.0004000000059604,575744.7729148736,13.263419738900726
6461,Switzerland,Morocco,3,2013,10648.6376037598,0.0556299984734506,191418.98069333687,12.162219920760988
6462,Switzerland,Israel,3,2013,629.621826171875,0.0003600000143051,1748949.447647089,14.374525850007888
6463,Switzerland,South Korea,3,2013,3784.0693359375,0.0133526804665261,283393.9856063958,12.554593383735456
6464,Switzerland,Serbia,3,2013,279.949279785156,0.0002700000107288,1036849.1431887835,13.851697002365787
6466,Switzerland,Portugal,3,2013,2146.63000488281,0.0193899993896484,110708.10069384617,11.614652293018937
6467,Switzerland,Croatia,3,2013,489.118957519531,0.0037799999713897,129396.55058772385,11.770637003720866
6468,Switzerland,Estonia,3,2013,42.2564964294434,0.0001000000014901,422564.9579977259,12.954098460701726
6469,Switzerland,Canada,3,2013,913.796752929688,0.0007210000157356,1267401.8488021172,14.052479574606576
6471,Switzerland,Latvia,3,2013,5834.56602859497,0.10510000000149,55514.42462904142,10.924398169191504
6472,Switzerland,Mexico,3,2013,1052.18679046631,0.0348413715751877,30199.35045311549,10.315575694956673
6473,Switzerland,China (mainland),3,2013,261006.755226612,9.00198630212597,28994.35152050508,10.27485631484247
6474,Switzerland,Turkey,3,2013,4932.38965129852,0.0252810007110238,195102.62697582805,12.181280991286458
6480,Switzerland,Hungary,3,2013,7271.28656005859,0.154520902186295,47056.977128518905,10.759114425805125
6481,Switzerland,Ukraine,3,2013,35.9180221557617,6.49999976158142e-05,552584.9765111839,13.222362504187627
6648,Ireland,South Korea,3,2013,95.8522033691406,0.003,31950.7344563802,10.3719504472216
6677,Estonia,Italy,3,2013,12482.8056640625,0.0617415936299241,202178.22265625,12.216904877771446
6699,Finland,Bulgaria,3,2013,669.670104980469,0.0010000000474974,669670.0731728482,13.41454044198439
6733,Czech Republic,Malaysia,3,2013,1343.22610473633,0.0274650535365211,48906.73535189736,10.797670403235673
6737,Czech Republic,Nigeria,3,2013,4265.4228515625,0.0624222577587537,68331.76185403745,11.132129971930006
6857,Romania,Panama,3,2013,2267481.0,39.8899993896484,56843.34506629297,10.948054431047549
6861,Finland,Bahamas,3,2013,2202.01000976563,0.0700000002980232,31457.28571986613,10.356385895708556
6881,Denmark,Philippines,3,2013,16028.0419921875,0.159999996423721,100175.26469026372,11.514676577779504
6992,Netherlands,Hong Kong SAR,3,2013,3.88590002059937,0.0001308253448462,29702.96027245841,10.299001992297168
7015,United Kingdom,Algeria,3,2013,3253.205078125,0.11,29574.59161931818,10.294670880444174
7024,Estonia,Austria,3,2013,5634.55517578125,0.100000001490116,56345.55091819843,10.939258561926694
7043,Finland,Ukraine,3,2013,852.307373046875,0.006000000052154,142051.2276063878,11.863943029317417
7063,France,New Caledonia,3,2013,9831.3271484375,0.360253416702984,27290.03166274777,10.214276773934316
7064,France,French Polynesia,3,2013,322.529693603516,0.0080000003799796,40316.20978552229,10.6045088949914
7090,Netherlands,Guatemala,3,2013,29.7919006347656,0.0010000000474974,29791.89921972636,10.301991797274562
7121,United Kingdom,Afghanistan,3,2013,3631.16455078125,0.103,35254.02476486651,10.470334979449344
7122,United Kingdom,Congo,3,2013,4893.57958984375,0.05,97871.591796875,11.49141161068808
7127,United Kingdom,Albania,3,2013,43313.83984375,1.53,28309.699244281044,10.250959754392891
7133,United Kingdom,Colombia,3,2013,10114.6220703125,0.153,66108.64098243465,11.099054743202618
7148,United Kingdom,Belarus,3,2013,4732.90869140625,0.048,98602.26440429688,11.498849505887842
7177,Singapore,France,3,2013,14512.541015625,0.224000006914139,64788.12753424501,11.07887764848995
7200,Ireland,Poland,3,2013,525.891784667969,0.015,35059.452311197936,10.464800536881388
7265,Hong Kong SAR,Finland,3,2013,549.207214355469,0.0189999993890524,28905.64379027909,10.271792141895396
7268,Hong Kong SAR,Spain,3,2013,33281.4910507202,0.366,90933.03565770546,11.41787864271902
7273,Hungary,Brazil,3,2013,130.0,0.0040073982737361,32439.99999999999,10.387147508229347
7281,Lebanon,Qatar,3,2013,233.067901611328,0.0004600000083446,506669.3421377167,13.135613884675374
7291,Croatia,France,3,2013,8859.8515625,0.224999994039535,39377.11909869307,10.580940193059284
7308,Hungary,Turkey,3,2013,229.268096923828,0.001,229268.096923828,12.34264732669268
7322,Singapore,Laos,3,2013,1504.09106445313,0.0399999991059303,37602.27745180467,10.534819898070385
7415,Netherlands,Venezuela,3,2013,8199.2490234375,0.0399999991059303,204981.2301676252,12.230673693770733
7428,Malaysia,Germany,3,2013,3885.89990234375,0.100000001490116,38858.99844439335,10.567694949166285
7432,Ireland,Sweden,3,2013,1632.07800292969,0.054,30223.666720920184,10.316380562712528
7492,Italy,Kazakhstan,3,2013,2720.1298828125,0.001,2720129.8828125,14.816190188166145
7518,South Korea,Malta,3,2013,7200.0,0.18,40000.0,10.596634733096073
7526,Malaysia,Austria,3,2013,12140.8470458984,0.300000004470348,40469.48954995232,10.608303624742486
7533,Jamaica,Sweden,3,2013,235.744598388672,0.0010000000474974,235744.58719140524,12.370504240280498
7555,Japan,Norway,3,2013,1820.05319213867,0.025,72802.1276855468,11.195500460207512
7573,Zimbabwe,South Africa,3,2013,7038.4111328125,52.92,133.0009662285053,4.890356393071344
7724,Netherlands,El Salvador,3,2013,10103.33984375,0.0209999997168779,481111.42761729896,13.083854180507291
7725,Netherlands,Sri Lanka,3,2013,431.334899902344,0.0010000000474974,431334.8794150371,12.974640049792802
7730,Netherlands,Qatar,3,2013,235.744594573975,0.0070000000996515,33677.79874541874,10.424594108305222
7735,Netherlands,Malaysia,3,2013,843.240295410156,0.0160000007599592,52702.51595989963,10.872418474564446
7771,Norway,Malaysia,3,2013,1497.76843261719,0.025,59910.7373046876,11.00061102187401
7794,Oman,Egypt,3,2013,19760466.0,52.4854921875,376493.86861815833,12.838657040878743
7809,Philippines,China (mainland),3,2013,108015.0,0.004,27003750.0,17.111486303213322
7903,Russia,Croatia,3,2013,4957.740234375,0.0189899997711182,261071.1055360413,12.472548084205144
7946,Singapore,Azerbaijan,3,2013,60356.16796875,1.66999995708466,36141.41887411454,10.495194823865711
7952,Singapore,South Korea,3,2013,37104.0,1.152,32208.333333333336,10.379980497221611
7956,Singapore,Denmark,3,2013,1882.07092285156,0.0480000004172325,39209.81055191568,10.57668226364797
7960,United States,Cameroon,3,2013,8510.0,0.127,67007.87401574804,11.112565414090966
8072,Thailand,Austria,3,2013,134.711196899414,0.0039444748890614,34151.87082898807,10.438572646192068
8073,Thailand,Sweden,3,2013,1831.55419921875,0.0489999987185001,37378.65810447952,10.528855181608613
8216,United States,Jordan,3,2013,72200.0,1.433,50383.81018841591,10.827425176034884
8222,United States,Lebanon,3,2013,3723.0,0.06,62050.0,11.035695790632753
8336,Bulgaria,Peru,4,2013,8860.3193359375,0.209356002807617,42321.78307339719,10.653057198758908
8354,Switzerland,Australia,4,2013,5514.62720489502,0.0062909800871639,876592.6975586867,13.68379773651769
8360,Switzerland,Denmark,4,2013,7353.9150390625,0.0236123254574949,311443.913150378,12.648974546906077
8395,Indonesia,Nigeria,4,2013,147740.0,0.396,373080.8080808081,12.829550318810384
8401,Switzerland,Qatar,4,2013,256.246002197266,0.0002300000041723,1114113.0328209754,13.923569160050052
8418,Switzerland,Vietnam,4,2013,5689.72891235352,0.0781300015300512,72823.86792434755,11.195799036555384
8461,Israel,Iceland,4,2013,340.596496582031,0.008,42574.56207275388,10.659012219459289
8480,Hong Kong SAR,Czech Republic,4,2013,20009.0053710938,0.741999983787537,26966.31510550429,10.20234377741479
8485,Luxembourg,Hong Kong SAR,4,2013,5.21000003814697,0.0001112234547,46842.63811259895,10.754549137914688
8493,Denmark,Chile,4,2013,6960.56005859375,0.10233330804416,68018.51901035049,11.127535285468385
8507,Netherlands,Turks & Caicos Islands,4,2013,1447.07751464844,0.0189999993890524,76161.97690417984,11.240617626378624
8518,Hong Kong SAR,Sweden,4,2013,1375.44000244141,0.0250739232769432,54855.39647105006,10.91245584684465
8561,Australia,South Africa,4,2013,21268.620513916,0.729999972390942,29135.097696313154,10.27969883280008
8600,Switzerland,Israel,4,2013,1598.33441162109,0.0022599999606609,707227.628072021,13.469107856386405
8608,Switzerland,Portugal,4,2013,8067.47802734375,0.0165,488938.0622632576,13.099991098396368
8634,Austria,Singapore,4,2013,35601.234375,1.0,35601.234375,10.480135589694068
8660,Canada,Ecuador,4,2013,263.040008544922,0.003,87680.00284830733,11.3814491346671
8684,Philippines,Switzerland,4,2013,4535.55419921875,0.04,113388.85498046876,11.63857838485042
8699,Finland,Israel,4,2013,16406.2890625,0.0260000005364418,631011.1047692026,13.35507874005186
8721,Lithuania,Italy,4,2013,8141.92761230469,0.005,1628385.522460938,14.303099604918613
8751,China (mainland),Iceland,4,2013,575.905258178711,0.0177238061977359,32493.317279235383,10.388789724997318
8756,Switzerland,Morocco,4,2013,777.279541015625,0.000660000026226,1177696.2274686545,13.97907073852032
8762,Israel,Canada,4,2013,75.5865325927734,1.0,75.5865325927734,4.325278127009388
8798,Switzerland,South Africa,4,2013,3687.80688476563,0.0230020003914833,160325.4856969342,11.98496131346474
8864,France,New Caledonia,4,2013,3068.69007110596,0.104424708998371,29386.627940268725,10.288295017895692
8873,Netherlands,Angola,4,2013,381.632507324219,0.0010000000474974,381632.4891976489,12.852213354338952
8878,Switzerland,Brazil,4,2013,1617.55285644531,0.001597000002861,1012869.6640873324,13.82829811166309
8888,Switzerland,Ukraine,4,2013,705.744201660156,0.0012999999523162,542880.1750359249,13.204643902439027
8898,Dominican Republic,Russia,4,2013,377.5,0.01,37750.0,10.538740754677171
8921,Estonia,Austria,4,2013,3270.57739257813,0.100000001490116,32705.77343842734,10.395306899050931
8930,Switzerland,Romania,4,2013,19376.4682922363,0.15746097071748,123055.68931746265,11.720392290568828
8977,Switzerland,Algeria,4,2013,2558.18920898438,0.0035829999446868,713979.6953605408,13.478609803046966
9038,United States,Antigua and Barbuda,4,2013,11622.0,0.322,36093.16770186336,10.49385886607278
9047,Switzerland,Philippines,4,2013,256.246002197266,0.0002300000041723,1114113.0328209754,13.923569160050052
9073,Brazil,Equatorial Guinea,4,2013,138.0,0.002,69000.0,11.141861783579396
9116,Switzerland,Kazakhstan,4,2013,1144.5654296875,0.0022999999523162,497637.1536594307,13.117626483334051
9132,Latvia,Ukraine,4,2013,505.369995117188,0.006000000052154,84228.33178738976,11.34128662566854
9151,Germany,Myanmar,4,2013,23445.0,0.200000002980232,117224.99825321155,11.671850429056628
9161,South Korea,Malta,4,2013,2230.0,0.0272999992370606,81684.98396779095,11.310625469191883
9196,Canada,Sweden,4,2013,6.51249980926514,6.85043532455292e-05,95066.94831383092,11.462336641477735
9210,Switzerland,Hong Kong SAR,4,2013,580.824279785156,0.0017250000238418,336709.7227578956,12.726976481352072
9222,Norway,Trinidad and Tobago,4,2013,9004.57421875,0.261,34500.28436302682,10.448722845392057
9242,France,Burkina Faso,4,2013,817.969970703125,0.0299999993294477,27265.66629953934,10.213383544968744
9244,Switzerland,Russia,4,2013,27997.0103149414,0.976472067847392,28671.593624444475,10.263662142419628
9246,Switzerland,Zambia,4,2013,215.673706054688,0.00275200009346,78369.80331767439,11.269193970380298
9247,Switzerland,Mauritius,4,2013,1193.67932128906,0.0025,477471.728515624,13.07626022985298
9248,Switzerland,Malta,4,2013,1328.20837402344,0.0022000000476837,603731.066016044,13.310884122821212
9250,Switzerland,Peru,4,2013,345.932098388672,0.0001879999935626,1840064.416136821,14.425311137742389
9251,Switzerland,Argentina,4,2013,608.584228515625,0.0018450000286102,329855.9452999298,12.706411308741815
9252,Switzerland,Tunisia,4,2013,813.5810546875,0.000863999992609,941644.7472768214,13.755383356395496
9253,Switzerland,Chile,4,2013,1353.8330078125,0.001279000043869,1058508.961201524,13.872371835465032
9254,Switzerland,Colombia,4,2013,256.246002197266,0.0002300000041723,1114113.0328209754,13.923569160050052
9255,Switzerland,Taiwan,4,2013,7860.34571838379,0.14110000000149,55707.623800856025,10.92787228909597
9257,Switzerland,Singapore,4,2013,9552.63728618622,0.210790701166068,45318.11523630889,10.72146212637575
9258,Switzerland,Thailand,4,2013,1079.43622922897,0.0021305805744429,506639.4776039948,13.135554940090763
9259,Switzerland,Luxembourg,4,2013,255.289993286133,0.003000000026077,85096.66368902159,11.351543109198603
9261,Switzerland,Nigeria,4,2013,318.172119140625,0.0002300000041723,1383357.0146469998,14.14002372241417
9262,Switzerland,United Arab Emirates,4,2013,1226.7776927948,0.0027540000081062,445453.04618150153,13.006847124561824
9263,Switzerland,South Korea,4,2013,753.790332794189,0.0035999999940395,209386.20390061865,12.25193569129693
9266,Switzerland,Ireland,4,2013,1406.70001220703,0.014,100478.57230050214,11.517699772808308
9267,Switzerland,Greece,4,2013,4937.00617980957,0.0073887260826683,668180.9725482018,13.412314332815727
9271,Switzerland,Finland,4,2013,1002.56243848801,0.0034911941542968,287168.9153277539,12.567825876760072
9272,Switzerland,Norway,4,2013,7724.74937057495,0.075455000936985,102375.57848586004,11.536403471794936
9273,Switzerland,Mexico,4,2013,2095.87859153748,0.0025629999637603,817744.292302857,13.614304965618224
9274,Switzerland,Turkey,4,2013,2349.98932254314,0.0220833570589214,106414.49650399842,11.57509709194746
9275,Switzerland,Lithuania,4,2013,475.122779846191,0.0004820000082254,985731.8915728454,13.801139681368598
9308,Finland,Bulgaria,4,2013,489.739990234375,0.0015502182601282,315916.7988344101,12.663234163073064
9337,India,Norway,4,2013,1912.14294433594,0.068,28119.74918141088,10.24422742630484
9412,France,Andorra,4,2013,519.697509765625,0.0049999998882412,103939.50427635398,11.551564319226006
9449,Israel,Denmark,4,2013,489.739990234375,0.0010000000474974,489739.9669729754,13.10162984957954
9458,Thailand,Ireland,4,2013,4927.357421875,0.074,66585.91110641892,11.106248289201028
9481,Italy,Colombia,4,2013,52434.7419433594,1.937,27070.0784426223,10.20618428037372
9490,United States,Greece,4,2013,2954.0,0.001,2954000.0,14.89867074207346
9523,Colombia,Argentina,4,2013,5680.0,0.137139999389648,41417.52971619712,10.631459493291691
9559,Czech Republic,Malaysia,4,2013,2511.21997070313,0.0563968899287886,44527.63217748363,10.703865223254631
9561,Czech Republic,Algeria,4,2013,376.422485351563,0.0010000000474974,376422.4674724557,12.838467375327625
9597,Finland,Greece,4,2013,887.002502441406,0.0022180593871005,399900.2495604452,12.898970418891842
9605,Netherlands,Oman,4,2013,35.1674995422363,0.0010000000474974,35167.497871869826,10.467877579117731
9674,Japan,Ireland,4,2013,537.932495117188,0.003,179310.8317057293,12.096876068843446
9687,Hong Kong SAR,Spain,4,2013,205.03955078125,0.0064630693635284,31724.79502360025,10.364853831524687
9704,Greece,"Areas, nes., Spec Cat, Islands, Other",4,2013,892.212524414063,0.025000000372529,35688.50044476247,10.482583799483894
9732,Denmark,Bangladesh,4,2013,6961.8623046875,0.219999998807907,31644.82882914127,10.362330028098278
9738,Denmark,Hong Kong SAR,4,2013,16326.8374023438,0.0270000007003546,604697.6658830002,13.312483886295198
9747,Finland,Bahamas,4,2013,130.25,0.0013290290674124,98003.876057875,11.492762308481534
9756,France,Mali,4,2013,17439.171875,0.584999978542328,29810.55130711972,10.30261768053397
9788,Singapore,Norway,4,2013,2118.75366210938,0.002,1059376.83105469,13.873191397978664
9852,Croatia,Bulgaria,4,2013,3412.55004882813,0.100000001490116,34125.49997977177,10.437800183801814
9860,Finland,Bangladesh,4,2013,80.754997253418,0.0020000000949949,40377.49670888087,10.606027896603925
9887,Mexico,France,4,2013,25178.6279296875,0.854000020772219,29483.17016072205,10.291574876502768
9890,Portugal,Italy,4,2013,3589.68994140625,0.001,3589689.94140625,15.093576389438285
9907,France,Hong Kong SAR,4,2013,172675.028320313,4.10500001721084,42064.56214283716,10.646960910869456
9943,Thailand,Denmark,4,2013,3695.19260787964,0.037000001873821,99870.0654254328,11.511625274342933
9955,United Kingdom,Cuba,4,2013,13211.109375,0.082,161111.0899390244,11.989849405647576
9956,United Kingdom,Angola,4,2013,19088.765625,0.08,238609.5703125,12.382583898120266
9957,United Kingdom,Oman,4,2013,292760.0,4.56502891317682,64131.02864583332,11.068683592024144
9958,United Kingdom,Peru,4,2013,4420.34912109375,0.02,221017.4560546875,12.3059969640534
9961,United Kingdom,Lebanon,4,2013,1713.05554199219,0.03,57101.85139973967,10.952591818931763
10004,Pakistan,South Africa,4,2013,307.119232177734,0.0012649164748299,242798.03314208885,12.39998523740192
10006,Gibraltar,Spain,4,2013,750.239990234375,48.0,15.62999979654948,2.7491921314167174
10017,Lithuania,Canada,4,2013,115.922500610352,0.003000000026077,38640.83320090461,10.56206485126438
